Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2024_REDUP_889058_17,2041/EE RED Lucknow/23-24 Dt 29/12/2023,"Under District Lucknow, Interlocking and drain construction work from Faizullaganj IV Vijay Bahadur Complex to Bablu Shukla house ,Lot no 17",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW
2024_AFDA_901757_1,ADA RAM KI PAIDI CHAUPATI DT 21-02-2024,Construction work of Chowpatty near Ram Ki Paidi in Ayodhya,,,,,,,,,,,,,,,,Ayodhya Faizabad Development Authority||Ayodhya Faizabad Development Authority,,,,,,,,,Ayodhya Faizabad Development Authority||Ayodhya Faizabad Development Authority
2024_REDUP_967488_6,558/RED/E-Tender/2024-25 Date 27-09-2024,Block Haswa Ke Gram Kheldar Purwa Me Ramjeevan Ke Makan Se Edgah Madarsha Tak CC Road Nirman.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR
2024_MVVNL_919872_1,97/EWC(B)/2023-24,97/EWC(B)/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Work,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Work
2024_UPIDC_967637_10,02/EE/2024-25,Silt Clearance and scraping work in Gahru Dy. from km. 0.000 to 10.000 ( Lot- No.-10),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow"
2024_PWDBL_933318_4,1451/E-Tender/2024-25 dt. 18.06.2024,Rajbhawan colony sthit awas no-02 (Naya) type-6 ke aantarik bhag ki rangai putai ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
<NA>,,Supply of tractor with trolly and sweeper hire for cleaning of affordable house of block A and B and LIG and MIG in sector 22D Yea. WC -02,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NA>,,,,,,,,,,,,,,,,,,,,,,,,,,,
